"","id","true value","MSM U included","MSM U excluded","SF method","BSA: time varying","BSA: time fixed"
"711",711,-10.2608740748723,-10.7418147047176,-11.9934538402093,-11.0496028306253,-10.499722592954,-11.0999987840972
"712",712,-10.2647166761578,-10.7790293405197,-12.350299993619,-11.3293379237825,-10.6356961153195,-11.4744419484982
"713",713,-10.2666942956411,-9.98781788791436,-10.8221818167992,-9.97407834524421,-10.77078673272,-10.4075342123176
"714",714,-10.2613759221025,-9.85625082496474,-11.1608564861823,-10.4036113746324,-9.8999676017911,-10.6369195246296
"715",715,-10.2764263803973,-10.4416165988451,-11.2648443964674,-10.3891797289135,-10.3345985015672,-11.2597068287776
"716",716,-10.2709493943295,-10.6052371263711,-11.1953191963998,-10.323542644703,-9.54969275452329,-10.8706334410103
"717",717,-10.2707941955241,-10.1337489596725,-10.7988439995143,-10.192862864156,-7.52351005577287,-8.832300029332
"718",718,-10.2636683843755,-9.97710416478681,-10.8632350717979,-9.99238081058888,-7.66443559000322,-9.51163312297051
"719",719,-10.2697394360722,-10.3821437550256,-11.5111645962048,-10.8153455675063,-8.84220030074276,-10.5291677087108
"720",720,-10.2677200742013,-10.6387134829105,-11.3611300081618,-10.5944695741848,-10.0348539542992,-10.4782508525906
"721",721,-10.2702992798622,-10.3590454876546,-11.5840250695636,-10.9209621112145,-10.5979749979458,-11.3270531555267
"722",722,-10.2568990173438,-10.0163066118036,-11.0158291303846,-10.2783042854636,-9.87691357042412,-10.2579339162338
"723",723,-10.268430194868,-11.0221838360039,-12.2288850029773,-11.5960858454784,-10.4029765378182,-10.9184126226083
"724",724,-10.2764106182322,-9.31486029249124,-10.3398636033129,-9.55776676885521,-8.60536977631452,-9.13302863157698
"725",725,-10.2809943279429,-9.7308197555929,-10.800342284702,-10.2044490071444,-10.3168400893562,-10.6100208186898
"726",726,-10.2755775368485,-9.77770066597435,-11.606238008881,-10.3797327237865,-9.71837671837083,-10.6674006196232
"727",727,-10.2689590544538,-9.78472078372803,-11.146933083849,-10.1664296000689,-9.99362042800844,-10.5767768178871
"728",728,-10.278084501291,-10.5134806901248,-11.3090317744965,-10.4391155922732,-10.3396120237218,-10.7379664626126
"729",729,-10.2751093874222,-9.28808805831144,-10.2730042459485,-9.55427058916946,-10.1611900124907,-10.5759812709912
"730",730,-10.2768019230393,-9.84850088559913,-10.932353452628,-10.033020484885,-9.10918606646663,-10.6949780142019
"731",731,-10.2770878452251,-9.40895469519872,-10.5563821248911,-9.91416689804666,-8.48143316102334,-9.38563472263085
"732",732,-10.2718062570128,-10.0514671373474,-11.3590238311009,-10.3731523048407,-10.9919958794454,-11.3506355478239
"733",733,-10.2685391425023,-10.0898307517815,-11.7033566184156,-10.7393556021789,-10.8547617126124,-11.1198027983685
"734",734,-10.2712813184332,-9.48938809676059,-10.6211874377069,-9.91770149915784,-8.20235849437454,-7.95930936091103
"735",735,-10.2626281998456,-9.10718463795919,-10.5317437002458,-9.98151372996309,-8.51163436054148,-8.72355394306311
"736",736,-10.275437482882,-9.75213145841213,-10.851491860238,-10.1043012254683,-8.08405195626096,-10.3472999776101
"737",737,-10.2570862410449,-8.74089897282623,-10.7312303628023,-9.63402912908118,-9.86116661975617,-10.8172609923528
"738",738,-10.2626027153556,-10.4899048503624,-11.3246665121267,-10.6735435053665,-10.876081216861,-10.9689632686769
"739",739,-10.2733776919903,-10.2836853232013,-11.1100618405038,-10.3016513044287,-7.61817003714249,-9.47350634688404
"740",740,-10.2618840755424,-9.82295706495383,-10.7245906304291,-10.0682298133786,-9.53779030515755,-10.4045327633904
"741",741,-10.2744957875706,-9.74720621895669,-11.7287408673585,-10.7156390763176,-9.85151401349442,-11.4024646171295
"742",742,-10.2685410764852,-10.4028707751262,-11.4641979496252,-10.487779569586,-8.74589870459356,-10.247089791913
"743",743,-10.2711788488405,-11.0493495232154,-12.0674048796992,-11.1071269801877,-11.2477512400451,-10.8588674727012
"744",744,-10.2663266389271,-11.0990631826943,-11.8787697716687,-10.7939113983145,-10.4404879912557,-11.0304336078896
"745",745,-10.2806764665972,-9.51265273622748,-10.7816092252226,-10.0142990263988,-9.05145174075248,-10.343538519636
"746",746,-10.2654200575378,-9.95719186921927,-11.1000794992831,-10.3175987286311,-6.72638962170895,-9.07585495634716
"747",747,-10.2568419556519,-10.037961534191,-11.1574155107029,-10.4374622895421,-9.26549436284536,-10.2583153866708
"748",748,-10.2653664217716,-10.5356434442968,-11.7903435776527,-10.7572015042452,-8.66865346784709,-10.5339243423135
"749",749,-10.2618386619178,-11.1249414309809,-12.0860048986285,-11.2964078820459,-9.68503965477093,-10.6461822095729
"750",750,-10.2756560683782,-9.72900187221638,-10.2532463818307,-9.52374453903188,-9.60896823432809,-10.1734760124473
"751",751,-10.2695751553689,-10.6258842232094,-10.8300955911576,-9.98306228537687,-9.52210296337377,-9.96349446666263
"752",752,-10.2645953523942,-10.0100680421778,-11.667429498127,-10.6709767636317,-10.3135198326069,-11.699527547082
"753",753,-10.2778666854258,-10.6519262220389,-11.6749476807437,-10.6432919045887,-10.5718216667985,-11.1593193154897
"754",754,-10.2695692595263,-10.2962041632983,-11.5538742349638,-10.6176053466844,-10.3497941344039,-10.8478447855566
"755",755,-10.2631897371967,-10.1708196702687,-11.4198429893773,-10.7129992856886,-10.2207279531863,-10.2603689552248
"756",756,-10.2679558524561,-10.3417396506464,-11.3517995283302,-10.2602847449516,-10.0051691114898,-10.5947896786768
"757",757,-10.2772516144765,-11.135578006617,-12.6713773366317,-11.2861856373646,-11.083600576886,-11.7619348329425
"758",758,-10.270559714584,-9.5099488137734,-11.2107352495074,-10.2968823565938,-9.55223979027702,-10.6240955503176
"759",759,-10.2680277367704,-11.0098021062562,-12.0266784440624,-11.1540406878576,-10.1038410649333,-10.83583578207
"760",760,-10.2612360806182,-10.2621229054215,-11.0050538287398,-9.92784899375791,-9.01372461904801,-10.4469521911306
"761",761,-10.2633195385108,-9.37694788561086,-11.1579436089469,-10.3249910533674,-10.4361944491852,-11.4580617264932
"762",762,-10.2603485577112,-10.8169645874652,-11.8119837221413,-11.0042507637796,-9.09661409315927,-11.1599716871171
"763",763,-10.2702024903945,-10.7934927521956,-11.733483073252,-10.8067636677013,-9.19809866750822,-9.51175765562061
"764",764,-10.2772656368986,-11.1544242775127,-12.2964390975667,-11.5092025827663,-8.57284725211178,-9.58427137329375
"765",765,-10.2775692384747,-10.7212190121892,-12.0516698289979,-11.2197177202202,-10.8263726581508,-11.2230181198839
"766",766,-10.2680242966811,-9.63008302075965,-11.1575486327989,-10.4279268233328,-9.69229056086904,-10.4210000952625
"767",767,-10.2709693868299,-11.1387436994614,-12.4491121006337,-11.500075887984,-9.4724852808751,-9.61529500014475
"768",768,-10.2654026047915,-10.171343210704,-11.7867136573578,-10.7888703147923,-9.13387224702203,-10.057375266684
"769",769,-10.2761900911431,-10.4262018868022,-11.4072397003293,-10.2709286468149,-9.5203672933334,-10.406492375169
"770",770,-10.2651498464175,-9.92215810458413,-11.7387484624298,-10.8295604792488,-10.0635510341155,-10.3167834049981
"771",771,-10.2709229305787,-9.37578568585908,-11.3301628236682,-10.6084477838793,-9.04065817511661,-9.41562104268439
"772",772,-10.2728016416155,-10.3863104552451,-12.047360085178,-11.1538845019678,-9.25216205521018,-11.2260995266129
"773",773,-10.2625043968725,-10.9650157448713,-11.8503509455027,-10.9652550817519,-8.81744600004919,-10.5917756029557
"774",774,-10.2660120455587,-10.4807310774767,-12.0026669549882,-10.8378521785459,-10.5820820930611,-11.1058904331629
"775",775,-10.2692799378206,-11.4545474120098,-11.9848472443555,-10.8630282224933,-11.1755259482609,-11.4705635281882
"776",776,-10.2659556171237,-10.5997895591702,-11.0657926797662,-10.3933879512876,-10.1232011344815,-10.8214439182169
"777",777,-10.2773207941563,-10.6417315597317,-12.3336986507924,-11.4828031918829,-9.2141996661664,-9.04683970238959
"778",778,-10.280580444077,-10.5222316554217,-11.958958078451,-10.8432704113561,-10.0351330108669,-10.9730265791766
"779",779,-10.2614902397004,-9.42363161007331,-10.4982508572205,-9.73973926691227,-9.04205636470114,-10.0232205094406
"780",780,-10.258840431575,-10.2304047455321,-11.837673746798,-11.0951533119564,-10.6326766116926,-11.3474314775403
"781",781,-10.2659545358769,-10.8517634201533,-12.4311980440932,-11.6566738190865,-8.86046268976276,-8.35912451401324
"782",782,-10.2742471101129,-10.9577022796872,-12.14249740615,-10.9031529439975,-8.74384702886073,-9.80504541437326
"783",783,-10.2745131912821,-11.2602670689278,-12.0159999587033,-11.1627520178106,-10.0915338222013,-10.844774380873
"784",784,-10.2766626981113,-9.34519543673742,-11.0229162912791,-10.0475573907517,-9.36253719262436,-10.694585385214
"785",785,-10.2729997326549,-10.5356254371724,-11.7063298229297,-10.7755332777865,-10.3196328681777,-10.9850179010239
"786",786,-10.268462650472,-10.5913172241661,-11.6735775140635,-10.850707154573,-10.3864576710722,-10.9246024346532
"787",787,-10.2742447245347,-10.9461051760816,-12.0175431944562,-11.0021148920909,-10.8109348475298,-11.3327315630442
"788",788,-10.2752404116449,-10.3379452365504,-11.4642668886391,-10.3742409642119,-8.1368533185151,-10.2650304271062
"789",789,-10.276583624274,-11.072513075529,-12.2170026011713,-11.2772376776943,-10.7124933771483,-11.2109966406726
"790",790,-10.2694654554668,-10.4607982948669,-12.1506213816436,-11.006253945997,-8.35790139054795,-11.7028669227665
"791",791,-10.2784914562077,-10.7455448852982,-11.8557910341191,-10.9238900556654,-10.4835252599776,-10.8631527624516
"792",792,-10.2573469270736,-9.54502785235968,-11.0126421821769,-10.3944350565951,-8.75468892552338,-10.2606742440452
"793",793,-10.2697752398214,-9.38998012370616,-9.91576243908737,-9.30779060360733,-9.02037946983158,-9.88264719777279
"794",794,-10.267499646054,-10.5191380565508,-11.9200038023355,-10.9385814444664,-9.24133211387122,-10.9815927168084
"795",795,-10.2527973624377,-10.5768831795413,-11.5362372742178,-10.4583114949039,-11.254469161796,-11.4991839219119
"796",796,-10.2761337478043,-9.70682292138095,-10.6982162518847,-10.0979717412483,-9.08524540296263,-10.7791911407221
"797",797,-10.2767804950837,-10.3196692182305,-11.6063138436505,-10.777517021021,-10.7061789339665,-11.0464043104009
"798",798,-10.2652104675698,-11.8756114972825,-12.6545618031828,-11.7219500048577,-10.6457738620644,-11.3337660345472
"799",799,-10.2690248234675,-10.3718859413209,-11.6850850909203,-10.8691607197044,-10.6150323936548,-11.1744619391815
"800",800,-10.2696640943089,-10.102885384566,-11.1153821853397,-10.2113209559697,-8.78846618170044,-10.3361964105706
"801",801,-10.2809430307045,-11.265863935319,-12.7034042284466,-11.4890905627319,-9.11178702985741,-11.0230725691324
"802",802,-10.2762383528775,-10.2688863411441,-11.7717769874775,-10.7953178949315,-10.2209820810728,-10.8878607553958
"803",803,-10.282851115053,-9.7602739051323,-11.1571939495424,-10.3352662572296,-9.51093949404162,-10.7563899288014
"804",804,-10.2785504668036,-9.44165820475894,-10.643683139833,-9.75043402955611,-9.02170923383101,-9.15650925150556
"805",805,-10.2579008798402,-10.2879630248263,-11.4405295111443,-10.6375529022316,-10.3154045685563,-10.7768045860976
"806",806,-10.2743500033817,-11.7314489222274,-12.57669963017,-11.5674219116141,-11.5539917387098,-12.3101351420323
"807",807,-10.2727581874649,-11.3854752362265,-12.2968550976983,-11.2927520016623,-9.88877812850009,-10.8003489900843
"808",808,-10.2770572115145,-10.3460295288395,-11.5447118490829,-10.6998503275306,-10.2904502691483,-11.040465688307
"809",809,-10.2682769979282,-10.0336698465002,-11.6931833298521,-10.8168126377337,-10.5084323915332,-11.1865666929157
"810",810,-10.2623563952194,-10.7268699640857,-11.3834866014536,-10.4511179123547,-9.97757005498497,-10.3993453950426
"811",811,-10.2706765164262,-10.4142749905042,-11.5026836809561,-10.5077997518828,-9.6923432499899,-10.4615644351935
"812",812,-10.2646955302778,-10.7493005603465,-11.9029854317646,-10.9395559178177,-10.4523447920208,-10.9105653433792
"813",813,-10.2666758692846,-9.4845755428542,-10.8237008562852,-9.93593233899098,-10.37274862549,-10.7319636850836
"814",814,-10.2749295261674,-9.82129402607299,-10.8349398255215,-9.92308495537492,-10.2730369693628,-10.8178041370138
"815",815,-10.2600983519392,-11.080332225986,-12.0042904544652,-10.9805304676922,-10.4914666482079,-11.504960340446
"816",816,-10.2634341866009,-10.8046963568942,-12.0677710043239,-10.9521293652177,-10.5707292215883,-10.6689903564564
"817",817,-10.2772298154783,-11.8312220712733,-12.4257792876334,-11.1352231961242,-10.4411542365542,-11.3241371175432
"818",818,-10.2618684739411,-9.76952660054891,-11.3030919718122,-10.3479309954159,-9.82942406257185,-9.33849779471133
"819",819,-10.2711660344703,-9.80992658146489,-11.1794495748292,-10.5181216855543,-9.39446361764397,-10.6330747112343
"820",820,-10.2583021681822,-10.7548490268606,-12.1814185492996,-11.0457104186588,-9.71355849410948,-10.8653527392392
"821",821,-10.2686860110847,-9.98282933240586,-11.7702091133426,-10.8752647288095,-10.2195664220201,-11.6097462580293
"822",822,-10.2624048907687,-10.549133032962,-12.1027284054337,-11.0965466632003,-9.81854405858549,-10.9162671972987
"823",823,-10.2759878084357,-10.3755094863629,-11.5352366192085,-10.739192797944,-8.42963019925892,-9.22978579201203
"824",824,-10.275410846485,-9.79197576180727,-11.789393415722,-10.8528803026262,-9.36133603716937,-10.6627760591419
"825",825,-10.2641451857434,-10.279799887409,-11.6237612925791,-10.5155044287551,-10.6477279775515,-11.4325129050794
"826",826,-10.265385553001,-11.3687983334952,-12.0623626736088,-10.8948740037625,-9.32014326391812,-10.9682608631023
"827",827,-10.2649414770243,-9.6484208203442,-10.5252950379851,-10.0960917419435,-10.9935022780317,-10.7458407890234
"828",828,-10.2621881052386,-11.7502214576713,-12.7861060045317,-11.9154391984205,-10.4011315626358,-11.8753765780453
"829",829,-10.2658387787829,-9.74390812039546,-11.5140096737975,-10.5742044855359,-11.2772970705923,-11.4865395436639
"830",830,-10.2764552956874,-10.1607411652136,-11.1342713506374,-10.1955315726893,-10.2636444354575,-11.3178369386389
"831",831,-10.2676443455111,-9.50545020193128,-10.4908878056038,-9.59537005185511,-9.13982333919593,-10.0103589969785
"832",832,-10.266147793346,-8.67884371118958,-10.3573367554832,-9.71022006977251,-9.66562568533,-10.6301642969069
"833",833,-10.2649189472661,-9.7899947684903,-11.3806832905225,-10.1885260251388,-9.53532525737894,-10.7003485681392
"834",834,-10.2696649143158,-11.1494086769061,-12.3681517904562,-11.3472652310209,-9.52511499856512,-9.65329146522545
"835",835,-10.2666502252896,-9.93341122860248,-11.3525942425021,-10.7245030599596,-9.76333557208746,-10.7025505148957
"836",836,-10.2735824963797,-10.3188285124327,-11.5340305419881,-10.5409087868389,-9.59155721078362,-10.7747881514066
"837",837,-10.2726962115573,-10.9923391584748,-12.2860057210446,-10.9737087474268,-10.6031649560538,-11.4204758252802
"838",838,-10.2623589532839,-10.4462217565103,-11.3676741016389,-10.4289220394718,-8.68431505744984,-10.148542183818
"839",839,-10.2705508164077,-10.1204907503329,-11.5117208534591,-10.639287795032,-9.91525945663163,-10.2440013280198
"840",840,-10.2669432358364,-10.4916960006011,-11.5776087607793,-10.9818377037222,-10.9982946862378,-10.8205753906203
"841",841,-10.2725001334736,-10.3506199224431,-11.3796165326935,-10.4998314629121,-10.7406968286296,-11.3379416431594
"842",842,-10.265197497567,-10.0592440543645,-12.0171108997013,-10.9770408171552,-10.2012939425931,-10.6772155672439
"843",843,-10.2659976083522,-10.1111823766373,-11.4535087540674,-10.5425090940278,-9.95348011083958,-10.7307854375713
"844",844,-10.283565496867,-10.6962833812761,-11.7232403741208,-10.7085736229068,-7.92886449649359,-9.18309952664954
"845",845,-10.2658937382525,-10.8854057373728,-12.2129982757831,-11.5033949663058,-10.8258119177542,-11.8389174990697
"846",846,-10.2643581699886,-9.56132866286595,-10.5358964985087,-9.91546578215698,-9.52041106360506,-10.0066343484166
"847",847,-10.2710966387923,-11.3478041426325,-12.3646828315284,-11.4151842092867,-9.26877209195982,-10.7440422167213
"848",848,-10.2669798768427,-10.3564846588416,-11.3095336085468,-10.5723411640189,-9.90249267095684,-10.3775274290571
"849",849,-10.2662467396949,-10.4433219507787,-12.00478845614,-11.2291482586961,-9.53027283411386,-9.70826273466095
"850",850,-10.2760133524818,-10.5170617945441,-10.9855434337426,-10.1659701052234,-10.0852752785586,-10.679585142339
"851",851,-10.2668336158985,-10.7176967805616,-11.3128207501018,-10.6084259700799,-9.70483549331747,-10.05548727426
"852",852,-10.2776006718727,-9.33077949765993,-10.5560907668073,-9.5162767316033,-8.78269838457142,-9.88493336471166
"853",853,-10.2675576193139,-10.2065267617101,-10.803010116331,-10.1094301712014,-9.91068621276802,-10.3213851824243
"854",854,-10.2628670411657,-9.01296395506179,-10.510118446877,-9.6956403115478,-9.55327703892768,-10.2072328386884
"855",855,-10.2637868086782,-11.4673503229362,-12.6570656198686,-11.5192883827539,-8.80997420364208,-9.93373897032451
"856",856,-10.2867371552065,-10.1623017544434,-11.4876664046278,-10.6862736768459,-9.91702529449378,-10.2911425334916
"857",857,-10.2723845212348,-9.27753102626479,-10.543954664699,-9.89906104410863,-9.02489053082454,-9.39062965811312
"858",858,-10.2748425181002,-10.0609237865046,-10.6474713598085,-9.8833111902589,-7.94289251438784,-9.57744747450748
"859",859,-10.2705168548147,-10.5981894322145,-11.7206602634511,-10.6779474602759,-9.87120860456572,-10.7445976777044
"860",860,-10.2771595249999,-10.9312015125093,-11.6869310219675,-10.7869010727536,-8.64544751370562,-10.0419843424958
"861",861,-10.2737377259085,-10.0397247160631,-11.3329354666773,-10.4679884953987,-10.442073523399,-10.8383328416247
"862",862,-10.2727842340133,-9.83976807563009,-11.3010715900565,-10.4532812788896,-9.3644665926171,-9.86692556303728
"863",863,-10.2769510804439,-10.4318019619448,-12.1766996855724,-11.103296662365,-10.5545943626108,-11.7886726738837
"864",864,-10.2727027679776,-10.2495566087722,-11.4140667268715,-10.4415618874828,-9.65667858973532,-10.5775618042053
"865",865,-10.2665749270287,-9.3938788409295,-11.0835199207948,-10.0296428561218,-7.16577265365673,-9.83313288700954
"866",866,-10.2732625165803,-10.1984862977741,-11.6453988363179,-10.5077743650812,-5.89010759031308,-7.97512968942678
"867",867,-10.268976735784,-9.61453277294202,-10.92173818523,-10.0355591179884,-10.3122855689959,-10.7650537040375
"868",868,-10.26093153034,-10.2736369355925,-11.0465267218577,-10.3483648294637,-9.90624015440749,-10.7990857887331
"869",869,-10.2621740176429,-9.50049448726563,-10.6383481867158,-9.97817608765103,-9.33866365140133,-10.5750760110929
"870",870,-10.2662534768114,-10.43724463012,-12.101658720088,-11.0498500163752,-11.4154940618026,-11.8384117132227
"871",871,-10.2732048332127,-9.86596717634221,-10.8894358648243,-10.0936842750075,-9.8054209915381,-9.91145863640299
"872",872,-10.2680810392536,-9.22982603510162,-10.4848217169112,-9.88981024939142,-9.76380933493839,-10.5622376738757
"873",873,-10.2736265911648,-10.1488982431739,-11.7881674003664,-10.7467940084633,-10.7057714938235,-10.9143126147269
"874",874,-10.2762585091068,-9.89987885423396,-11.1511489317351,-10.2851132283827,-9.67276214316045,-10.5924153994814
"875",875,-10.2828897261738,-9.21333334042697,-9.86195906502313,-9.44759081929341,-9.66873808419236,-10.4211934026199
"876",876,-10.2701119669352,-10.2736952820105,-11.240077396082,-10.4941694500749,-9.8646203705563,-10.779038233538
"877",877,-10.2675007162231,-12.061529624418,-13.2215184293145,-11.8922512613749,-11.0638932001668,-12.0547449674682
"878",878,-10.2612085004221,-10.8444330211104,-11.493455365315,-10.6175771624694,-9.7747772320129,-10.9704738401914
"879",879,-10.2757684048035,-10.2873658767213,-11.6895178707278,-10.6989086091432,-9.47601179275118,-10.3534130746791
"880",880,-10.2850226542203,-9.6652241561155,-11.2250174646214,-10.456305844498,-8.98052291399107,-10.254657893949
"881",881,-10.2728212645992,-10.491334105657,-11.548699851223,-10.8584429636256,-10.487771139196,-10.913116371446
"882",882,-10.2675300767608,-10.7568447633507,-12.2988870786559,-11.071053368383,-11.0037393313918,-11.2869944598068
"883",883,-10.2751537777763,-10.801967369214,-11.8043537143014,-10.8600165837007,-9.77879831716373,-11.2854361570781
"884",884,-10.268779884483,-10.2777025430833,-11.5693676449358,-10.8553049518508,-8.55766844218768,-9.90558718403035
"885",885,-10.2728373976889,-11.5849528461367,-13.2922697225837,-11.9840811524036,-8.54987850737161,-10.162830205838
"886",886,-10.2665141001341,-10.4144341702546,-11.6316084853469,-10.6582123342098,-10.282925832212,-11.1406899000203
"887",887,-10.2737336231394,-10.4980266692342,-11.7535860212552,-10.4683344704893,-8.37832100276677,-10.2458322618254
"888",888,-10.2588468001443,-10.6190898905989,-11.4071135832942,-10.4611687271837,-9.01641283516014,-10.6309972127821
"889",889,-10.2715128450518,-10.8753769780348,-11.6432956933765,-10.4369747544274,-7.93583378506101,-9.93288381647785
"890",890,-10.2810293433283,-10.0205357985643,-10.866880517663,-9.81970505298703,-8.54723195442016,-10.0523789473653
"891",891,-10.2737853567774,-10.3848575760197,-11.2483097837371,-10.2374843652569,-7.78550452870838,-10.4165048204128
"892",892,-10.264450759825,-11.1702720176426,-11.8275916035199,-10.8844488693438,-10.3531962519592,-11.0204161047513
"893",893,-10.2646315320575,-11.1246780228931,-12.0855236687174,-11.1551126683149,-9.81946373588576,-8.83536797365295
"894",894,-10.2652038356937,-10.7705063531575,-11.5704477577669,-10.7259532910217,-9.45638599461087,-10.874628539034
"895",895,-10.2669627421891,-10.8877259768744,-12.385639622682,-11.3197722065507,-10.9417157117847,-11.3086691291949
"896",896,-10.2712962948524,-10.0861589248237,-11.9592316644133,-11.3644940293875,-11.1363852775983,-11.5856153911968
"897",897,-10.2630007334863,-11.0972996391411,-12.0620522775559,-11.1017008571747,-10.339647339165,-10.9846857793203
"898",898,-10.2790656506872,-10.6213148674354,-11.514107368707,-10.6897526869868,-10.0576689261924,-10.9322191700803
"899",899,-10.2629614730582,-9.17812335916389,-10.4995419410891,-9.75570654015578,-8.98916279317775,-10.2674442058504
"900",900,-10.2673370786391,-10.1699363095089,-12.1461911452471,-11.2336428977454,-9.78886384288752,-10.8168909371339
"901",901,-10.262129202281,-10.7583079589606,-11.7321473714312,-10.7562863863996,-9.97574423958556,-10.6437202405554
"902",902,-10.270808001818,-10.0019187318103,-10.767570929112,-10.05231542675,-9.57235493974471,-9.76526983320887
"903",903,-10.2697548927353,-11.5806132993635,-12.224915695674,-11.0418298394714,-10.4121382477851,-11.4595419476652
"904",904,-10.2701678044425,-10.7393801168907,-11.373879841395,-10.483143764154,-9.70280944830381,-10.9202704670254
"905",905,-10.2720031875047,-9.98662626871416,-10.5794233584935,-9.95055402696371,-10.0907020886577,-10.4655830830832
"906",906,-10.2684667965722,-10.9165095551383,-11.3903661064993,-10.5738468989079,-9.55503520883114,-10.8471111472795
"907",907,-10.2622937281954,-10.4799368681536,-11.806814390963,-10.612241766884,-9.42840657799094,-10.5831083399668
"908",908,-10.274653801905,-10.2488960000788,-11.4168606306511,-10.9022381683173,-9.50099353046601,-10.4533816324203
"909",909,-10.269821268263,-9.15387942859672,-11.564415646044,-10.6358603299657,-9.99559030518775,-10.6716035902552
"910",910,-10.2635945166534,-9.39574539695336,-10.7480900911272,-10.0084266199957,-7.8503132121107,-9.95631059024562
"911",911,-10.2808374180179,-10.0444065779144,-11.5711848219937,-10.720113582648,-9.29920186993311,-10.8733797099367
"912",912,-10.2767944530666,-11.3455413844447,-12.3900869992522,-11.3962895127855,-10.4300796356091,-11.2844395464285
"913",913,-10.2648425553788,-10.4469401575957,-12.0608624947364,-11.0335648854928,-9.34084635020553,-10.1918311389588
"914",914,-10.2726646573202,-10.4067210088966,-11.6757126899178,-10.7804610077842,-10.7079921676973,-10.8515791017648
"915",915,-10.2736590090836,-11.5420898786073,-12.2562213025089,-11.1340117158022,-11.3385639938381,-11.9293366902273
"916",916,-10.2739140683971,-11.0933761770415,-12.6622372102609,-11.4721925709385,-9.21810187104047,-11.2224190354121
"917",917,-10.2647309842829,-10.6257124479558,-11.6075167497329,-10.9404605099274,-9.92331070350166,-10.2347164262464
"918",918,-10.2771431566001,-9.0356443838425,-10.4234563875632,-9.65004253761526,-7.15859555281694,-9.09922324919227
"919",919,-10.2681894489902,-9.84551564596558,-10.9826100354985,-10.0984727978086,-7.87617309736382,-7.15049557764896
"920",920,-10.2655035104578,-10.7109613034897,-11.5537485702502,-10.7756406045025,-8.85313050917118,-10.8730616871154
"921",921,-10.279655908075,-10.88380482175,-12.221891476388,-11.1532759159178,-10.2302710802368,-10.9960266324546
"922",922,-10.2738540804211,-9.220658049634,-10.246621458494,-9.60621180003485,-8.46350619807449,-8.86831206892294
"923",923,-10.2677841372188,-10.8415567045101,-12.0601931212547,-10.7401155722865,-9.62671682156532,-10.1205889494938
"924",924,-10.2649885788461,-10.06293145616,-10.77474477867,-10.4058971624606,-10.6288914138359,-10.7600948056977
"925",925,-10.2758842100721,-10.814027808632,-12.536202559043,-11.5049250859465,-10.6362517899743,-11.063053327098
"926",926,-10.2841396500037,-9.80996796450078,-10.6473660748901,-10.0715760814916,-8.83377939630746,-10.3522986351059
"927",927,-10.2639079504631,-9.41194352625315,-10.4372542401547,-9.82196004918416,-9.10762248426834,-9.96584194768332
"928",928,-10.2733059867316,-10.5298800357688,-11.6968157468861,-10.8387515311848,-10.4252629111689,-10.9741933569221
"929",929,-10.2755401687974,-10.2049721365733,-11.1512115372377,-10.1261764865638,-9.99148230953123,-10.2636540230352
"930",930,-10.2682925226438,-10.003321042688,-11.1449297622112,-10.3081436402383,-9.03340950481342,-9.67093511702881
"931",931,-10.2803970423914,-10.6441735703428,-11.7699301458505,-10.8681980094642,-10.258482281293,-10.6288910768332
"932",932,-10.2665042518559,-10.3949537752258,-11.8036919936056,-10.7349328104042,-10.739057027242,-11.7541837180392
"933",933,-10.2681255551128,-9.88324300750272,-11.3858611505248,-10.6604085213984,-9.70197055607023,-10.9969237351559
"934",934,-10.2618992296248,-10.7369086125638,-11.6470060152337,-11.0010273560433,-10.0144213955145,-10.9924413634147
"935",935,-10.2785006768272,-10.3373994323235,-11.253908076981,-10.5487647279325,-9.07337223730854,-10.0974470791474
"936",936,-10.2743947755426,-10.8442660095626,-11.8358082749338,-10.90237818046,-11.0488280481078,-11.4591799157114
"937",937,-10.2694316471118,-10.5351281298708,-11.9158093773797,-11.0028972409291,-10.6116992502775,-11.1200109926442
"938",938,-10.2739487253172,-9.97068489050596,-11.1227984110114,-10.3485926071848,-6.44401375898706,-7.99552667504474
"939",939,-10.280229604026,-10.1146071553068,-11.3518352835255,-10.6497682541849,-9.22607120309855,-10.1499227334627
"940",940,-10.2837156014662,-9.95576068238636,-11.2556705860272,-10.7042852431606,-10.8500487492383,-11.2266637485106
"941",941,-10.2649977591512,-10.702913882067,-11.8021032912695,-10.9702240165226,-9.58991114462448,-10.9607668322992
"942",942,-10.2596924739518,-11.1519114909285,-11.9915146295675,-10.9228707705149,-11.0336373082844,-11.262932108654
"943",943,-10.277348784169,-10.4583976408218,-11.4489585775907,-10.561210795211,-9.24721691900681,-10.7492389776944
"944",944,-10.2713142375251,-11.6475624517153,-12.6006911321387,-11.8129237403374,-11.3639938822304,-11.6844606856252
"945",945,-10.2808737766035,-9.54526594314118,-10.7115945107024,-9.7634044044633,-9.687666332058,-10.4025208442129
"946",946,-10.2686402229917,-9.09212660143198,-10.0388250932884,-9.53583583345181,-9.70811703993387,-10.2442348548904
"947",947,-10.2780565538655,-11.7701430186017,-12.8379605291958,-11.5756148873379,-11.0813931573961,-11.4073626205421
"948",948,-10.2669159023121,-9.51442166106351,-10.4666358464992,-9.90450665813773,-8.69994142265137,-7.63198551677894
