"","True Value","MSM with U","MSM without U","SF (MSM)","SF (BMSM)","SF (MSM, h=2)","SF (BMSM, h=2)","BSA time varying","BSA constant"
"497",-10.2681955957854,-11.6520072664978,-13.0200718131042,-11.2805222458684,-11.2453238055504,-11.2634522510854,-11.2040337915484,-10.0977995567347,-11.6454400039972
"498",-10.2806351257451,-10.2863606906847,-11.5867578006437,-10.7683761775238,-10.8075452798577,-10.792072529175,-10.8143846254312,-10.0671569467051,-10.5405914355372
"499",-10.2751132880071,-11.1011052136557,-11.4088380591196,-10.0912558051388,-10.0694994790599,-10.1601706746902,-10.1004028824227,-7.7683093991825,-8.2876799857698
"500",-10.2675438101252,-11.0153281501837,-12.4463889677204,-10.9739708689768,-10.9591334750609,-10.9445952410549,-10.9728939669021,-9.82123446458171,-10.6242665497699
"501",-10.2726432293046,-11.4650294315658,-12.4488105504348,-10.8684171409,-10.8837628411481,-10.9179630509279,-10.953940750408,-10.3662104346931,-11.4323575496416
"502",-10.2657919269374,-11.035276136882,-11.4203757319215,-10.2750408185696,-10.2863871281556,-10.2968579416933,-10.2947768100797,-9.28408465724327,-10.5650080047512
"503",-10.259771434023,-9.89200926604331,-11.3234295732942,-10.4760832432303,-10.4986927059558,-10.4439826336865,-10.4327485956849,-10.4037041539174,-10.9273401022449
"504",-10.2717719294057,-9.84703080980507,-10.8244351940093,-9.8325667407382,-9.77730313859436,-9.83731406407835,-9.78902473985009,-7.96170607798454,-9.52247598588672
"505",-10.2718877704241,-9.57249791666,-10.7009936510685,-10.0064666177707,-9.95418874642911,-10.0126858442123,-9.97572393624847,-6.59522495555327,-8.08206663729722
"506",-10.2752137612898,-11.0254914557649,-12.0407048886659,-10.8643801479496,-10.88549681109,-10.8689703721804,-10.9083224924624,-9.24769730051155,-10.670503739331
"507",-10.2744247177504,-9.91434680143687,-11.3286909295604,-10.2531955773984,-10.2135697527065,-10.2596321134573,-10.2212629581021,-8.1974293477462,-10.0609647297487
"508",-10.2620475081766,-11.2396788673619,-11.8240086481151,-10.3070813890972,-10.3714496275597,-10.2479546589607,-10.3291657733577,-10.483444218516,-10.9018515690593
"509",-10.2824961954912,-9.11027522137652,-10.2541682449754,-9.44361438323185,-9.45275753358407,-9.45243072259176,-9.45745575540241,-8.5951435022904,-9.91698918059204
"510",-10.2726624322512,-11.3729508026048,-13.0091758426413,-11.6003080287679,-11.6131020536423,-11.5916935191379,-11.6195937912284,-10.7496298922856,-11.890462727406
"511",-10.2802615755229,-10.0699295411623,-11.5074240984057,-10.4139676876287,-10.4516014365872,-10.3851792981293,-10.4447775218252,-10.4220658493285,-11.1754996988867
"512",-10.2532821934963,-10.8068269832135,-12.030488581685,-10.6702038247211,-10.6490393096348,-10.6631887234721,-10.6459592057549,-10.5377138082523,-11.0306942375206
"513",-10.2594247308173,-11.1237216310093,-11.9515864508797,-10.6662465133797,-10.6363935537382,-10.6382111098387,-10.6102515307323,-9.17365331189325,-9.51348869081889
"514",-10.2696851603318,-10.2890353830115,-11.51458672151,-10.3956725998206,-10.4304204563349,-10.3932281604557,-10.401063761956,-8.20587739738959,-8.62862815082945
"515",-10.2650930657428,-10.9689018111441,-11.4838970272295,-10.211777472294,-10.2388649107451,-10.2246260841607,-10.2637340710179,-10.2838117881879,-9.78514743919336
"516",-10.2675204411768,-10.4783692352474,-11.7826921196361,-10.6969490915183,-10.6775168418131,-10.6877898487377,-10.6798077610616,-9.22979765119069,-11.0572569069846
"517",-10.2715204710488,-10.0004931753976,-11.1489151509812,-10.1819963217813,-10.1653875886545,-10.1979778556102,-10.2049576484461,-9.48766640816045,-10.6702553456953
"518",-10.2733212229019,-10.9513585834763,-12.7790000918602,-11.3878366316322,-11.3851704735275,-11.393444020172,-11.402819260057,-10.004155188181,-11.5643121519027
"519",-10.2768036294731,-9.99401299607271,-11.0353831855043,-9.96739759472698,-9.95954951359758,-9.99105202390636,-10.0069075834251,-8.91149520831909,-10.1568685814088
"520",-10.2760292966851,-10.0039209255779,-11.5683923056506,-10.5919890433982,-10.5624240721309,-10.6015310162098,-10.4985336155051,-10.9213742393139,-11.7580418291899
"521",-10.2651581726878,-11.2385158593736,-12.1853480597619,-10.94991800609,-10.9599423823735,-11.0148625375467,-11.0055894567935,-10.3347362678034,-11.1916356748075
"522",-10.2890926715424,-9.56206272611241,-11.4356042276276,-10.2703402761763,-10.2918667058915,-10.2948758526215,-10.2802570950873,-9.36353388637712,-8.9516644908426
"523",-10.2625665024104,-10.2971871541869,-11.1729176904863,-10.1806779506704,-10.1877339341373,-10.1540078361323,-10.1720170335654,-9.94072337780693,-10.2593149746403
"524",-10.2633679907098,-11.3462736827559,-12.143650571515,-10.8949478885554,-10.8512094583747,-10.9023891052946,-10.8734642801779,-8.6636195963733,-10.513969731424
"525",-10.2825305562577,-10.7581330425889,-11.6675889770216,-10.5003506883959,-10.4993666000463,-10.5156775687916,-10.5467436002086,-10.0385395824244,-10.5478888086412
"526",-10.2745352806578,-8.94940256504619,-10.2172569509352,-9.49086233746101,-9.50699045922532,-9.50025532723481,-9.48568951911455,-8.98682509468842,-8.8035684771627
"527",-10.2724522304744,-10.6199009828809,-11.5802071101099,-10.330478913895,-10.4373602239117,-10.3286141359847,-10.4619154052205,-9.73270399414578,-9.98703946529
"528",-10.2658346474271,-10.7992520385335,-11.6986615187317,-10.3768060381772,-10.3692568508655,-10.3662525042199,-10.3377571804379,-9.37008717881528,-10.2570058333533
"529",-10.2781354273055,-9.65936362250928,-11.079893975474,-10.3023751081392,-10.3342376290838,-10.3016953793083,-10.3409047855048,-10.2727541367692,-10.9562107070065
"530",-10.2667876097247,-9.80127526385168,-10.7760761468214,-9.57053404470912,-9.51823128626371,-9.58256079415103,-9.47524073713126,-10.5233906211202,-10.1205137040272
"531",-10.2784491181447,-10.7079200059006,-11.858627741644,-10.6235782493568,-10.6556214265666,-10.5931436182784,-10.6501751052396,-10.0978644470377,-11.0113207450481
"532",-10.2709716102921,-11.5294344672008,-12.5101760347527,-11.4670242947861,-11.4906948007899,-11.4836448225238,-11.5065456362799,-8.67615765241303,-9.1282410061756
"533",-10.2751957112159,-9.68867294719327,-11.2401273162516,-9.95480637249369,-9.92909193326846,-9.99073604352932,-9.97077484554466,-9.33490503898381,-11.0627625939893
"534",-10.2695625087852,-11.5173271543662,-12.5786354491609,-11.1846982132015,-11.1834689269829,-11.2067458294491,-11.2171850847493,-10.8689351932743,-11.6753022685264
"535",-10.2746819075803,-9.74526591581896,-11.2455001909041,-10.3516582407626,-10.339774062404,-10.3712746459262,-10.2905741904057,-9.66656145906962,-10.6363545096375
"536",-10.2798286669186,-9.86069384453209,-11.8104309879741,-10.7954976310605,-10.8128329431153,-10.7953613371973,-10.7613625881001,-10.1468368748741,-10.7167702710524
"537",-10.2554428367701,-10.3786370858528,-11.2456963856068,-10.1501840818473,-10.1654992826786,-10.1470980663127,-10.1510253734359,-10.0190441842459,-11.0663105843456
"538",-10.2716817842946,-9.11009062487058,-11.1640904176207,-10.0172822555773,-10.0045029583874,-10.0243281031801,-9.98361442392681,-9.90116962137074,-10.543126477378
"539",-10.2695390406176,-10.3141055353416,-11.5729405100164,-10.157754554106,-10.1346688973775,-10.1082941455667,-10.0902236415124,-10.3232286706664,-11.024563156671
"540",-10.2629101791923,-11.0858807147244,-12.0145135775567,-10.9313687570364,-10.9423770985795,-10.9365279787705,-10.9012877327266,-9.86923193941338,-11.2941375604027
"541",-10.2518432829458,-10.5499606039885,-11.2951666476522,-10.2714362961436,-10.2567454099628,-10.3113588803636,-10.2679344243686,-9.86136431826599,-10.0813678108307
"542",-10.2672320502199,-10.6457456173898,-11.9125197458238,-10.334859105637,-10.320531447637,-10.3731646572152,-10.3833052750189,-10.1522074897302,-10.9088128526379
"543",-10.2673936119836,-10.0685960815201,-10.7252222627239,-9.74811380278956,-9.76665016023382,-9.77277514810981,-9.75872396429922,-9.93749411696235,-10.0073065659964
"544",-10.271391489904,-10.2339821013898,-11.6685217551562,-10.4673445042621,-10.4467814858561,-10.4642758296583,-10.4509403059679,-8.70973184668786,-10.3333476197477
"545",-10.2585299949873,-11.3905015632969,-12.0547373029227,-10.9104131878972,-10.8830112200339,-10.9273455464762,-10.9295314695272,-10.461697702372,-11.6557781546016
"546",-10.2705766479197,-9.76482334052922,-10.5221293686026,-9.71309285145911,-9.7255028186769,-9.74939915314831,-9.75430650871083,-9.30197905082696,-9.52987566412989
"547",-10.2654222068105,-10.1192071053407,-11.1046654672335,-10.1893515229942,-10.1854747935623,-10.2367104948547,-10.2689873525991,-9.59815617120021,-10.8334097592939
"548",-10.2569454104587,-11.5316550699615,-12.4703901547386,-11.1419889994536,-11.1372629257899,-11.1315458523018,-11.1401220910731,-8.56562377578404,-9.88313388917812
"549",-10.2628660922954,-9.51372083939983,-12.0942372769578,-10.9248859260793,-10.9479110590769,-10.8757674875029,-10.9226477533794,-10.7277903974308,-10.3673372811743
"550",-10.2537764224783,-9.45707619534199,-10.6808275419938,-9.93509780813242,-9.92854844642181,-9.94470183940265,-9.9031918614858,-10.228318185171,-10.2800024629176
"551",-10.2706332808955,-10.5454612408562,-11.4350670992053,-10.5815635043125,-10.6014420029866,-10.5796935386915,-10.5813398841436,-10.5273824708367,-10.1451399166465
"552",-10.2796355220806,-10.5510581375661,-12.0792683684398,-10.7874332803722,-10.7704191849976,-10.7771497512037,-10.732177629497,-10.5732706626076,-11.7317437213829
"553",-10.2649507138468,-10.6743760896646,-12.1953603600159,-10.8833647476159,-10.8906387652765,-10.8729369277566,-10.8509303731271,-10.3977160658388,-10.8086148796996
"554",-10.2549588313805,-10.43142324298,-10.8787482261327,-9.90658651460328,-9.91913469596867,-9.9611160010928,-9.92560325550089,-10.0854182378555,-10.9661294536967
"555",-10.2636517023436,-10.2583361094946,-11.4862087974915,-10.1842175715633,-10.139362558141,-10.1918082870273,-10.1595485829695,-9.49303537831363,-11.2438453240229
"556",-10.2713566512623,-10.8103286154422,-11.6863399065291,-10.3829961083607,-10.3908091473678,-10.350315591738,-10.3636069667064,-10.0629857700728,-10.7764239246242
"557",-10.2754489079049,-10.9195983212521,-12.4120213148454,-11.1325809143637,-11.1664170663964,-11.1322967189191,-11.18899097061,-11.0305693509145,-11.7019495554233
"558",-10.2584822204111,-11.3787210467593,-12.3725838241578,-10.866665700562,-10.8484417154706,-10.8916164430754,-10.8879909346008,-10.8648376547189,-11.71970876388
"559",-10.2772987623931,-10.9174289818476,-11.4792513979814,-10.6684532533269,-10.692215165704,-10.6419298978297,-10.6922894551662,-10.0114303079338,-10.8010920762264
"560",-10.274642759065,-10.3446027860643,-11.2282285231274,-9.81810785921374,-9.82125383629537,-9.82417330705379,-9.87551249725582,-9.99459446276404,-10.7155861978456
"561",-10.2652037089671,-9.14950557285755,-10.496220123035,-9.54436118189971,-9.59286273594057,-9.51786929490102,-9.61421382664937,-8.74127814916169,-10.281220958877
"562",-10.2662990782079,-9.38805629826592,-11.0425174557866,-9.99523693074541,-9.99447750398922,-9.99421163016376,-10.0299392072982,-9.08463547134059,-10.1507771338005
"563",-10.2701120553433,-9.7129464326351,-11.4075238315155,-10.2291187906138,-10.2586114917718,-10.2020109241196,-10.2272666478396,-9.53733128339576,-9.42308715446737
"564",-10.2654898606435,-9.67761551656661,-10.7668597534611,-9.83899854681776,-9.83491401256911,-9.80665832924501,-9.78508988108601,-10.0500857215359,-10.5796575086288
"565",-10.2723059419061,-9.478040858762,-11.4025289560013,-10.2371490886672,-10.2561119579443,-10.2157128493793,-10.2386263285067,-10.7420372061081,-11.0732890043683
"566",-10.2723634697028,-10.7730348083753,-11.7496809660028,-10.5503891374435,-10.566824569064,-10.4825677337183,-10.4960681835563,-9.79175322073048,-10.3429917119699
"567",-10.2730077925492,-9.93790774164859,-10.8157506895312,-9.54520072692573,-9.62327121418048,-9.52233480555437,-9.55828670672265,-7.43677651275285,-9.12659267263044
"568",-10.2641410714849,-9.66194374081621,-11.108727683082,-9.87602995440513,-9.84898651022168,-9.85555012594025,-9.8676807003651,-10.1606926344544,-11.1491045900759
"569",-10.2751306305654,-10.4816136817701,-11.2476062598005,-10.1236874704023,-10.1233948137946,-10.1395601742663,-10.1463133642974,-9.57630628463707,-10.4563240059357
"570",-10.2618710493486,-10.5821198695047,-12.3294367805647,-11.0156978257568,-11.0246517197849,-11.0334609708991,-11.0103567180855,-11.1276204206388,-11.3341199724373
"571",-10.2690513376902,-9.81361122892746,-11.3783031890171,-10.2563237407963,-10.2432588330204,-10.2136762200378,-10.2024131905433,-10.8350099196835,-11.0542216149106
"572",-10.2673768734562,-11.2745593262517,-12.6673284288387,-11.223708441494,-11.1706257189963,-11.2559393005592,-11.2207395340872,-10.1885329069842,-11.3569796706619
"573",-10.259946043134,-10.3959156003663,-11.6697225329303,-10.5659985529874,-10.58659836227,-10.5806381793911,-10.5794046679205,-11.1068916041026,-11.3020718877664
"574",-10.2679790433814,-11.5098544561915,-12.6185413026447,-11.2608732915051,-11.2607321543312,-11.2537592501602,-11.2328696151593,-10.4132453311288,-10.646832247406
"575",-10.271688225426,-11.538314977356,-12.3158572175991,-11.1803048177043,-11.194070021104,-11.0571023665445,-11.1271590228229,-10.1302594054486,-11.178942469199
"576",-10.2735467843001,-10.57730681999,-12.1348000919042,-11.0049059452398,-11.0189544111503,-10.9892166872728,-11.0673817097507,-9.25956765177752,-9.09655945518615
"577",-10.2735112182773,-10.5382783950469,-11.163299725495,-10.208642538953,-10.2187632246521,-10.1731697827503,-10.1579153664271,-10.3979447984778,-10.7316788490851
"578",-10.2671924208105,-11.0521083149722,-11.8636848730039,-10.7469210267305,-10.7535699328509,-10.7210971343069,-10.7425903448307,-11.0876431571917,-11.804312396441
"579",-10.2710714126924,-10.6788822639503,-12.0950950446527,-10.7333245052163,-10.7389736169858,-10.7305846565718,-10.7162262159577,-11.247897792795,-11.7206688684005
"580",-10.2652424431162,-9.92526914410673,-11.1635338373026,-10.0407520950004,-10.0161895477426,-10.0168455526166,-9.9393844061555,-9.31210337463881,-10.4346466000831
"581",-10.2785380320713,-10.0361060936811,-10.5823493995577,-9.83619113124016,-9.78183350572845,-9.84855348796847,-9.79563661376261,-9.20347800738649,-9.8482618800206
"582",-10.2745785964888,-11.0636081164732,-12.3889707733323,-11.2145504089521,-11.1915953265488,-11.2112374589857,-11.2209226722628,-10.9518025670894,-11.9247428608251
"583",-10.2824365128701,-10.7372431102591,-11.5371934557845,-10.425451759074,-10.4443166528624,-10.452404999132,-10.4696448693004,-8.47707005236025,-9.61574095313741
"584",-10.2770296536221,-8.87707170752559,-10.6296000376181,-9.74184722208791,-9.78242571521625,-9.76653669982506,-9.79930005825342,-9.49361048881654,-10.0410737649997
"585",-10.2681373272794,-9.54564947946006,-10.8029639738967,-9.75287075088216,-9.76770705788853,-9.73891172721813,-9.78131907738533,-8.46846785129073,-9.76661053450022
"586",-10.2597662717604,-11.0649215710023,-12.9157058217651,-11.2730302868431,-11.3092042407965,-11.225906213062,-11.2959885335677,-11.3718159217278,-12.1371774945194
"587",-10.2752851234308,-10.3116530909591,-12.2432250529328,-10.9324553728681,-10.9581545826738,-10.9343001397571,-10.9678632594573,-9.20634461840416,-11.2352537152766
"588",-10.281295333918,-10.4199973938464,-11.4973011253112,-10.5680953046914,-10.5882420101224,-10.5598952187885,-10.6058117098727,-10.6613026679276,-10.9213195280393
"589",-10.2766360968103,-11.0924778455776,-12.3358619031801,-10.9054917819461,-10.8855470353699,-10.9171065034368,-10.9165110134257,-11.2754818986009,-11.9074471704138
"590",-10.2668624924645,-10.18449241384,-11.5942333986403,-10.5059613390125,-10.4962820036406,-10.5214365903696,-10.5193538598518,-10.4060150330577,-11.0746126243448
"591",-10.26546884061,-10.5221554173021,-11.3169372488414,-10.1013948132887,-10.0787766799156,-10.0904064853889,-10.0742523367225,-9.26039112695818,-10.618397551785
"592",-10.2731784227937,-10.2314662716584,-11.4944328057469,-10.3487989517599,-10.3411084971539,-10.3565605802544,-10.4074648017353,-10.85238470072,-11.1757789367641
"593",-10.2749305445014,-9.45250140393746,-11.5959426390045,-10.1356169458046,-10.1618758133689,-10.126029311736,-10.1736372404481,-10.3808768733403,-11.2497319323891
"594",-10.2729983593196,-10.3421559151963,-11.3476545549683,-10.2561624110994,-10.3149859563329,-10.266722634966,-10.3199841439299,-9.54755990750472,-10.7543020313254
"595",-10.2796369334381,-10.5436072925536,-11.5776417386606,-10.3939483896642,-10.3517841773075,-10.3802485549928,-10.3600521315185,-10.0693328356491,-11.2286140921702
"596",-10.2658915543409,-11.2019509395221,-12.2116081849626,-10.8577795078639,-10.8684825116696,-10.8751103207564,-10.8490685496619,-9.01147506505124,-10.8157481049343
"597",-10.2740245211055,-9.94185296151447,-11.6152831458475,-10.630884004186,-10.6801139401843,-10.611089031963,-10.6639091828687,-9.40207749284522,-10.9128590092202
"598",-10.2734593644935,-10.60764218501,-11.512310920562,-10.3490495118973,-10.3567966057298,-10.2234416382446,-10.2606729741886,-9.44461918798463,-10.9847278251189
"599",-10.2773747497931,-10.6420871160782,-11.8858977436849,-10.7453169382433,-10.7107228142189,-10.7770769496586,-10.7705279536566,-9.12531508160869,-9.63041226546998
"600",-10.2726732642293,-10.6555551161276,-11.686395287261,-10.603727181042,-10.5835531632069,-10.6109516289369,-10.6411594836461,-10.088691266261,-11.0160706144749
"601",-10.2728239323107,-10.2779668061519,-11.2773988717161,-10.1771573567212,-10.1804741963828,-10.2340195625421,-10.1796576766538,-8.35609072137879,-10.1319499169086
"602",-10.2753713586072,-10.8903654012369,-11.8493759965546,-10.8279305405717,-10.8277763420499,-10.7955082530299,-10.8069941344621,-9.96065390487518,-11.0460283664306
"603",-10.2692931570218,-10.5990178233203,-11.5576046998655,-10.251203979563,-10.2608658585815,-10.2622687435747,-10.2441795187335,-9.73934818526023,-10.6881111507071
"604",-10.2723367993217,-10.2158848013318,-11.150966104355,-10.200842036537,-10.2198672949521,-10.2152858072989,-10.2497106754303,-10.3490290089369,-10.2001389726035
"605",-10.267015626482,-9.77135817167194,-11.0187105346373,-9.83183825563734,-9.83686798973391,-9.80417616142232,-9.81305951214212,-9.86745717816045,-10.6887748655765
"606",-10.2735423165848,-9.88987080997773,-11.7118301871095,-10.4928716432038,-10.5075865775698,-10.502341548137,-10.5456945686443,-10.8534983612892,-11.5947602159854
"607",-10.2778560773237,-10.4279614428066,-11.4098945089764,-10.1801650947522,-10.1988300332723,-10.1225894389763,-10.1159458154265,-10.2127362411607,-10.8451663769463
"608",-10.2820945686725,-10.2819428557898,-10.9754677193198,-9.97193093414189,-9.95477573831975,-9.95455901808488,-9.96854762750238,-9.93602376989215,-10.3196854600424
"609",-10.2716878841352,-10.4302943464193,-11.6504777118754,-10.3513615027753,-10.331061223486,-10.3650345290962,-10.3200375061182,-10.4827095002647,-10.973754861865
"610",-10.2674836611877,-11.620201332422,-12.700526693999,-11.2754765634313,-11.2627115577423,-11.3061030459396,-11.264032205872,-9.8995352080067,-10.7754548493326
"611",-10.2721412254896,-10.701270482262,-11.9157746740994,-10.6105378786598,-10.5958644591615,-10.5797003067372,-10.5364837672939,-9.29546633404988,-11.1186224616973
"612",-10.2603088706639,-10.2446364135076,-10.7222016606762,-9.99041909909677,-10.0046736095308,-10.0397738216328,-10.0885819141474,-7.06976871952312,-8.89282456655433
"613",-10.2695840452991,-10.6085427024987,-11.4539960876275,-10.3471140442084,-10.3810014138541,-10.3838967634447,-10.4064696327244,-9.5049726436325,-10.539361179273
"614",-10.2610500670352,-10.708187169009,-11.7327425826747,-10.511303669863,-10.4732436448385,-10.5038354525448,-10.4437211215294,-9.91781996271665,-11.2292709506592
"615",-10.2725925819506,-11.5233947149279,-12.3926785813205,-11.2364868520417,-11.2631199502973,-11.2271686398937,-11.2553686074549,-7.62399853446425,-9.37740058819506
"616",-10.277109099269,-10.0224309315533,-10.6989046652229,-9.87911426862231,-9.838496532159,-9.87779562469933,-9.80276769622914,-9.61348690472167,-10.5456933510234
"617",-10.2514936425019,-11.6227164447839,-11.9327551674585,-10.9230020854802,-10.9477721307561,-10.9288871456535,-10.8952473273165,-10.1668118654581,-11.5602924965108
"618",-10.2688058637493,-9.51424036263592,-11.5009777808588,-10.4474981200382,-10.4722194722824,-10.4236745258639,-10.5048794028117,-10.1411100632533,-11.2258296917076
"619",-10.254791676878,-9.19694736632038,-11.3629010393903,-10.2686459512461,-10.2862858474871,-10.2288504771083,-10.2929247674776,-9.68680604100742,-11.3259993413061
"620",-10.2681396160777,-9.92200105279978,-11.3163914646094,-10.2365615120414,-10.2193604236879,-10.1926883603119,-10.1776925947423,-10.4416491895412,-10.898317642169
"621",-10.2855042133566,-9.76001440068559,-10.9071423522258,-9.86555334324448,-9.87562250165495,-9.86551880138903,-9.85634096787032,-9.83979486176169,-10.2809999848053
"622",-10.2777977075355,-10.9545830272864,-11.3193129527835,-10.3525504899704,-10.3400072182928,-10.3266266425684,-10.3486787666212,-8.95410771492299,-10.94474119429
"623",-10.2825020613052,-9.99346105114573,-10.7670779497775,-9.72133423094109,-9.74426860332748,-9.68380389585907,-9.67658037296714,-9.05642191827503,-9.80735354160603
"624",-10.2793024654056,-10.0503906205079,-10.9630409892127,-10.2073150282995,-10.2253404681752,-10.2310457643997,-10.2459717433119,-9.07042861494316,-9.32170586394647
"625",-10.2697170236346,-10.5139008220822,-11.6924121568598,-10.4569252478797,-10.410601271702,-10.5146372601991,-10.4520770025622,-8.63412023209918,-9.7988260035779
"626",-10.2519581344391,-9.76630910491674,-11.3971096418028,-10.1137700822303,-10.0964936485765,-10.0907175621445,-10.0571560989392,-8.07180345081658,-9.37321362071518
"627",-10.2601453193425,-10.5352947321502,-11.9413276986868,-10.7315618486141,-10.7104246169923,-10.6940859958881,-10.6774619368362,-10.7186039859959,-10.8750270793793
"628",-10.2688115890042,-10.8071982547568,-12.3454586764729,-10.9467427471171,-10.9716385481721,-10.9688196201186,-11.0249129792465,-10.3682804584334,-10.8867794467454
"629",-10.2718414766448,-9.36768921797618,-10.0906325241221,-9.17991283238713,-9.18023699509656,-9.12836834001079,-9.11098793320893,-10.1288071377855,-10.0903216044248
"630",-10.2603503731998,-11.1522167543862,-11.473880766418,-10.1941075812621,-10.2199525387999,-10.2338001569121,-10.2762197280427,-9.64443803028116,-10.3991231269408
"631",-10.276604207617,-10.3474259911416,-11.6063494891001,-10.2356286230702,-10.3044996578981,-10.2199093492235,-10.2450536582403,-9.15173142407474,-9.71231295471229
"632",-10.2648519252173,-10.0115155211854,-11.6406432052608,-10.5508140307831,-10.5375736928069,-10.5364043416326,-10.4977401621468,-10.0892303032365,-10.778526814993
"633",-10.2675642451171,-9.6068038581722,-10.8583853325757,-9.76872919972211,-9.75320997816663,-9.80275773922615,-9.8179481409157,-9.36496698080748,-10.3703765546266
"634",-10.2725256771576,-10.0932136936302,-11.3643993131918,-10.5088771455267,-10.5155626713099,-10.4795638085477,-10.4751690003748,-9.88450193831238,-11.1321262799367
"635",-10.2615340353572,-9.9040487243826,-10.9178870851824,-9.95226370012243,-9.97406324106994,-9.95329159462274,-9.9291552333991,-8.47361469125279,-10.0426142748803
"636",-10.272273901547,-8.31389959892413,-11.3637990729568,-10.3915306405436,-10.3250002888469,-10.353248861072,-10.3062733659938,-10.9740455450571,-11.5727525604414
"637",-10.2611007992973,-10.6712370092818,-11.8342931967666,-10.6106547921305,-10.6064341661015,-10.6396073223071,-10.6619240912827,-9.40140506262132,-9.9852111344387
"638",-10.2765733362452,-10.7251210253823,-11.9583372915874,-10.7088274069761,-10.6959261482578,-10.7843341892222,-10.6802835707811,-10.8348404241075,-11.1727775659363
"639",-10.2783096960429,-10.0782536327234,-11.1752472625344,-10.1667911675983,-10.1944445644741,-10.1426838748869,-10.1405980335706,-10.3162791266494,-10.744055876346
"640",-10.2651171546996,-9.22167560203362,-10.7225523968493,-9.77508331610113,-9.78059947201806,-9.76066130429982,-9.78697493512593,-8.99719214023107,-9.61778145550216
"641",-10.2713670386852,-10.5547919336099,-11.8762225915163,-10.503384549333,-10.4872464602578,-10.4191841777431,-10.4277526064203,-9.64386963304804,-10.5717361144482
"642",-10.2597557179935,-11.6233582209546,-12.786147502301,-11.2277078951492,-11.2331531212653,-11.234073296638,-11.2501290379167,-11.1674625541135,-11.9749253397499
"643",-10.2730513003053,-9.93660499731651,-11.2913043897396,-10.1220292776418,-10.0827381043188,-10.0854378027872,-10.0658092764451,-10.5087464092134,-11.3618165804099
"644",-10.2650835920938,-10.8901094345271,-11.8360152027126,-10.7091889637278,-10.7982391206469,-10.6421476149875,-10.7521079674904,-11.4989059096421,-11.7241031823364
"645",-10.2727234932956,-10.4404039941068,-11.8864979319236,-10.7908958845676,-10.8056833700187,-10.8072780312672,-10.825811220557,-10.3620871354406,-10.5179413751984
"646",-10.2675785482771,-10.2460404727627,-11.8846652070126,-10.6457767264827,-10.6593430983603,-10.6392294963208,-10.6485684181894,-9.6926820805483,-11.3133998260474
"647",-10.2831639873127,-9.72241069684679,-11.6078817793835,-10.2543568939727,-10.2600322692404,-10.2731330988689,-10.2648720771969,-7.34760950043861,-8.1193823814388
"648",-10.2682584143662,-9.82508989621501,-10.6127353039398,-9.5596092094134,-9.56279830553171,-9.5568543859512,-9.51171260785923,-9.72961641589186,-10.7706967947391
"649",-10.2790210961957,-10.0271646108313,-10.9076664406461,-9.87017956711555,-9.88737704446638,-9.86056331388985,-9.87444932800486,-9.96351726085759,-10.3347569556665
"650",-10.2686138749546,-10.2588608884526,-10.9813158706961,-9.99886703237493,-10.0136932607816,-10.0258374003224,-10.0350162902109,-9.37556975587388,-10.0421754852275
"651",-10.2751839960822,-11.2551225528016,-12.2255882113097,-10.9215943754117,-10.9257746431864,-10.9508948382943,-10.9107180660766,-11.1591024426755,-11.6406813224584
"652",-10.2775133150875,-10.6740274126046,-11.6059520105094,-10.5862258021916,-10.6091434962125,-10.6277221751502,-10.7078581708228,-10.0129343886559,-10.3703583936078
"653",-10.2729520736591,-10.315039568295,-11.750961240593,-10.3648186084393,-10.2787588591983,-10.352636594992,-10.278189159119,-10.4094527120145,-11.1335210722088
"654",-10.271647034867,-10.570267484927,-12.2378296788476,-10.7413310485455,-10.756237808408,-10.7836213819285,-10.7453100082038,-10.4603528048804,-11.6891630839748
"655",-10.2653648272778,-10.710682659385,-11.8515132832223,-10.4332946317093,-10.4546184251488,-10.4237243184358,-10.4182056457533,-10.5298539113701,-11.495788943711
"656",-10.2749918666263,-11.5541391709163,-12.4230900160491,-11.0564853686703,-11.0512054770156,-11.0362464787873,-11.059595046472,-10.2760291832477,-11.0915425891408
"657",-10.2615084003692,-10.937398364605,-13.3670495580083,-11.461784924225,-11.4689380540311,-11.4403208503065,-11.4376049743314,-11.1200055795264,-12.1391254218882
"658",-10.2826502475954,-10.5475536269639,-11.4193931221719,-10.3299200010719,-10.3014225637991,-10.3054446547577,-10.2149928223861,-8.40590326598697,-8.99995793192118
"659",-10.2674945580977,-10.0444280915234,-11.2975292766099,-10.2483197168334,-10.2250043431375,-10.2652965230443,-10.2564497792194,-9.73571155915968,-10.4842419607166
"660",-10.2659834375315,-10.5513020521711,-11.7233849460024,-10.6228928752036,-10.6261356832726,-10.6534178274289,-10.6478933533368,-9.95308881294018,-10.9733445733038
"661",-10.2718238722075,-10.8295751530859,-11.9874566906267,-10.7837622649061,-10.7614377299466,-10.7838753940426,-10.7829008562869,-10.4890696263775,-11.5406681113033
"662",-10.2697907947048,-9.866367748515,-10.8769111511842,-9.86009233404891,-9.86480391911211,-9.82761910630561,-9.87682257315795,-9.13937175100567,-9.93897272180095
"663",-10.2736819388311,-8.80249945052168,-10.0625644074687,-9.21576484668967,-9.2979726012398,-9.21685133391538,-9.28905429743344,-10.8589821008547,-10.4319571637762
